confidence,location,sound,fpath
0.902842,112000,S2,./data/set_a/__201106061104.wav
0.988815,112500,S2,./data/set_a/__201106061104.wav
0.99992,113000,S1,./data/set_a/__201106061104.wav
0.999937,113500,S2,./data/set_a/__201106061104.wav
0.999998,114500,S2,./data/set_a/__201106061104.wav
0.990528,115000,S1,./data/set_a/__201106061104.wav
0.954028,115500,S2,./data/set_a/__201106061104.wav
0.994822,116000,S2,./data/set_a/__201106061104.wav
0.999997,116500,S2,./data/set_a/__201106061104.wav
0.998918,117000,S1,./data/set_a/__201106061104.wav
0.9974,117500,S1,./data/set_a/__201106061104.wav
0.968454,118000,S2,./data/set_a/__201106061104.wav
0.998547,120500,S1,./data/set_a/__201106061104.wav
0.988284,121000,S1,./data/set_a/__201106061104.wav
0.996584,121500,S2,./data/set_a/__201106061104.wav
0.999993,122000,S1,./data/set_a/__201106061104.wav
0.994162,122500,S1,./data/set_a/__201106061104.wav
1.0,123500,S2,./data/set_a/__201106061104.wav
0.981047,124500,S2,./data/set_a/__201106061104.wav
0.999877,125000,S2,./data/set_a/__201106061104.wav
0.998062,125500,S1,./data/set_a/__201106061104.wav
0.975042,126500,S2,./data/set_a/__201106061104.wav
0.99669,127000,S1,./data/set_a/__201106061104.wav
0.962591,128500,S1,./data/set_a/__201106061104.wav
0.979679,129000,S1,./data/set_a/__201106061104.wav
0.999936,129500,S1,./data/set_a/__201106061104.wav
0.999934,130000,S2,./data/set_a/__201106061104.wav
0.999831,130500,S1,./data/set_a/__201106061104.wav
0.938055,131000,S2,./data/set_a/__201106061104.wav
0.999937,131500,S2,./data/set_a/__201106061104.wav
0.993682,132000,S1,./data/set_a/__201106061104.wav
0.998348,132500,S2,./data/set_a/__201106061104.wav
0.999998,134000,S2,./data/set_a/__201106061104.wav
0.966467,134500,S1,./data/set_a/__201106061104.wav
0.954735,136000,S1,./data/set_a/__201106061104.wav
0.994694,137000,S2,./data/set_a/__201106061104.wav
0.999984,139500,S1,./data/set_a/__201106061104.wav
0.998179,140500,S1,./data/set_a/__201106061104.wav
0.972245,141500,S2,./data/set_a/__201106061104.wav
0.999987,142000,S1,./data/set_a/__201106061104.wav
0.916355,142500,S2,./data/set_a/__201106061104.wav
0.994401,143500,S2,./data/set_a/__201106061104.wav
0.98275,144000,S1,./data/set_a/__201106061104.wav
0.990112,144500,S1,./data/set_a/__201106061104.wav
0.996688,145000,S2,./data/set_a/__201106061104.wav
0.952828,145500,S2,./data/set_a/__201106061104.wav
0.981347,147000,S2,./data/set_a/__201106061104.wav
0.992124,148500,S1,./data/set_a/__201106061104.wav
0.99358,149000,S2,./data/set_a/__201106061104.wav
0.999875,149500,S2,./data/set_a/__201106061104.wav
0.924454,150000,S2,./data/set_a/__201106061104.wav
0.999514,150500,S1,./data/set_a/__201106061104.wav
0.906339,151000,S2,./data/set_a/__201106061104.wav
0.994434,152000,S2,./data/set_a/__201106061104.wav
0.999953,152500,S1,./data/set_a/__201106061104.wav
0.998218,153000,S2,./data/set_a/__201106061104.wav
0.982664,153500,S1,./data/set_a/__201106061104.wav
0.973774,154500,S2,./data/set_a/__201106061104.wav
0.972502,155000,S1,./data/set_a/__201106061104.wav
0.962382,156000,S2,./data/set_a/__201106061104.wav
0.995716,157500,S1,./data/set_a/__201106061104.wav
0.999988,158000,S2,./data/set_a/__201106061104.wav
0.958351,158500,S2,./data/set_a/__201106061104.wav
0.989422,159000,S1,./data/set_a/__201106061104.wav
0.986427,159500,S1,./data/set_a/__201106061104.wav
0.915523,160500,S2,./data/set_a/__201106061104.wav
0.913943,161500,S2,./data/set_a/__201106061104.wav
0.999986,162000,S1,./data/set_a/__201106061104.wav
0.956588,163000,S1,./data/set_a/__201106061104.wav
0.900276,165000,S2,./data/set_a/__201106061104.wav
0.99992,166500,S2,./data/set_a/__201106061104.wav
0.994177,167000,S1,./data/set_a/__201106061104.wav
0.995025,167500,S1,./data/set_a/__201106061104.wav
0.998982,168000,S2,./data/set_a/__201106061104.wav
0.996502,168500,S2,./data/set_a/__201106061104.wav
0.964172,169000,S1,./data/set_a/__201106061104.wav
0.980483,170500,S2,./data/set_a/__201106061104.wav
0.995317,171000,S1,./data/set_a/__201106061104.wav
0.984416,172000,S2,./data/set_a/__201106061104.wav
0.984126,172500,S1,./data/set_a/__201106061104.wav
0.977944,173000,S2,./data/set_a/__201106061104.wav
0.99983,173500,S2,./data/set_a/__201106061104.wav
0.971532,174000,S1,./data/set_a/__201106061104.wav
0.98188,176000,S1,./data/set_a/__201106061104.wav
0.932995,178500,S2,./data/set_a/__201106061104.wav
0.999065,180000,S1,./data/set_a/__201106061104.wav
0.998804,181000,S2,./data/set_a/__201106061104.wav
0.99839,184000,S2,./data/set_a/__201106061104.wav
0.937529,184500,S1,./data/set_a/__201106061104.wav
0.958486,185000,S2,./data/set_a/__201106061104.wav
0.910868,186500,S2,./data/set_a/__201106061104.wav
0.937212,187000,S1,./data/set_a/__201106061104.wav
0.981782,187500,S2,./data/set_a/__201106061104.wav
0.999849,188000,S1,./data/set_a/__201106061104.wav
0.99696,189000,S1,./data/set_a/__201106061104.wav
0.97458,189500,S2,./data/set_a/__201106061104.wav
0.991891,191500,S1,./data/set_a/__201106061104.wav
0.967482,192000,S2,./data/set_a/__201106061104.wav
0.965406,193000,S1,./data/set_a/__201106061104.wav
0.999978,193500,S2,./data/set_a/__201106061104.wav
0.999625,195000,S2,./data/set_a/__201106061104.wav
0.998373,196500,S1,./data/set_a/__201106061104.wav
0.996159,197500,S1,./data/set_a/__201106061104.wav
0.999952,198000,S2,./data/set_a/__201106061104.wav
0.99611,198500,S1,./data/set_a/__201106061104.wav
0.995617,199000,S2,./data/set_a/__201106061104.wav
0.999935,200000,S2,./data/set_a/__201106061104.wav
0.934188,200500,S2,./data/set_a/__201106061104.wav
0.942019,201500,S1,./data/set_a/__201106061104.wav
0.920077,202000,S2,./data/set_a/__201106061104.wav
0.997745,202500,S2,./data/set_a/__201106061104.wav
0.987925,203000,S2,./data/set_a/__201106061104.wav
0.999937,203500,S2,./data/set_a/__201106061104.wav
0.988927,204000,S1,./data/set_a/__201106061104.wav
0.987507,204500,S1,./data/set_a/__201106061104.wav
0.998876,205500,S1,./data/set_a/__201106061104.wav
0.997143,206000,S1,./data/set_a/__201106061104.wav
0.982391,206500,S1,./data/set_a/__201106061104.wav
0.997309,207000,S2,./data/set_a/__201106061104.wav
0.960805,207500,S1,./data/set_a/__201106061104.wav
0.995819,211000,S1,./data/set_a/__201106061104.wav
0.9443,211500,S1,./data/set_a/__201106061104.wav
0.948315,214500,S1,./data/set_a/__201106061104.wav
0.999661,215000,S1,./data/set_a/__201106061104.wav
0.974042,215500,S1,./data/set_a/__201106061104.wav
0.969374,216500,S2,./data/set_a/__201106061104.wav
0.993951,218000,S2,./data/set_a/__201106061104.wav
0.982458,218500,S2,./data/set_a/__201106061104.wav
0.992999,220000,S1,./data/set_a/__201106061104.wav
0.963807,224500,S1,./data/set_a/__201106061104.wav
0.960013,225000,S1,./data/set_a/__201106061104.wav
0.986624,225500,S2,./data/set_a/__201106061104.wav
0.99001,226500,S1,./data/set_a/__201106061104.wav
0.976966,227000,S2,./data/set_a/__201106061104.wav
0.996673,227500,S2,./data/set_a/__201106061104.wav
0.996429,228000,S1,./data/set_a/__201106061104.wav
0.977611,229500,S2,./data/set_a/__201106061104.wav
0.962771,231000,S1,./data/set_a/__201106061104.wav
0.999825,231500,S1,./data/set_a/__201106061104.wav
0.972551,233000,S1,./data/set_a/__201106061104.wav
0.967037,233500,S2,./data/set_a/__201106061104.wav
0.997071,234000,S2,./data/set_a/__201106061104.wav
0.996806,234500,S1,./data/set_a/__201106061104.wav
0.985466,235000,S2,./data/set_a/__201106061104.wav
0.993687,236000,S2,./data/set_a/__201106061104.wav
0.977874,236500,S1,./data/set_a/__201106061104.wav
1.0,237000,S1,./data/set_a/__201106061104.wav
0.988374,237500,S1,./data/set_a/__201106061104.wav
0.999862,238000,S1,./data/set_a/__201106061104.wav
0.98324,238500,S2,./data/set_a/__201106061104.wav
0.999967,239000,S2,./data/set_a/__201106061104.wav
0.998962,239500,S2,./data/set_a/__201106061104.wav
0.977362,240000,S1,./data/set_a/__201106061104.wav
0.936604,240500,S2,./data/set_a/__201106061104.wav
0.997257,242500,S2,./data/set_a/__201106061104.wav
0.984632,243000,S2,./data/set_a/__201106061104.wav
0.983083,243500,S1,./data/set_a/__201106061104.wav
0.995847,244000,S1,./data/set_a/__201106061104.wav
0.995996,245500,S1,./data/set_a/__201106061104.wav
0.988664,246000,S2,./data/set_a/__201106061104.wav
0.999997,246500,S2,./data/set_a/__201106061104.wav
0.998739,247000,S2,./data/set_a/__201106061104.wav
0.986376,247500,S1,./data/set_a/__201106061104.wav
0.999013,248000,S1,./data/set_a/__201106061104.wav
0.949499,248500,S2,./data/set_a/__201106061104.wav
0.997593,249500,S1,./data/set_a/__201106061104.wav
0.901341,250000,S1,./data/set_a/__201106061104.wav
0.990388,250500,S2,./data/set_a/__201106061104.wav
0.940442,251000,S2,./data/set_a/__201106061104.wav
0.998928,252000,S2,./data/set_a/__201106061104.wav
0.999208,252500,S1,./data/set_a/__201106061104.wav
0.994759,253500,S2,./data/set_a/__201106061104.wav
0.97174,254000,S1,./data/set_a/__201106061104.wav
0.99979,255500,S2,./data/set_a/__201106061104.wav
0.996697,256000,S2,./data/set_a/__201106061104.wav
0.982369,256500,S2,./data/set_a/__201106061104.wav
0.999127,257000,S2,./data/set_a/__201106061104.wav
0.999972,258000,S1,./data/set_a/__201106061104.wav
0.995864,258500,S2,./data/set_a/__201106061104.wav
0.998166,259000,S1,./data/set_a/__201106061104.wav
0.980146,259500,S1,./data/set_a/__201106061104.wav
0.939395,260000,S1,./data/set_a/__201106061104.wav
0.999715,260500,S2,./data/set_a/__201106061104.wav
1.0,261000,S1,./data/set_a/__201106061104.wav
0.974953,262500,S1,./data/set_a/__201106061104.wav
0.999131,263000,S1,./data/set_a/__201106061104.wav
0.999753,263500,S2,./data/set_a/__201106061104.wav
0.998324,264000,S1,./data/set_a/__201106061104.wav
0.993119,265500,S1,./data/set_a/__201106061104.wav
0.999949,267000,S2,./data/set_a/__201106061104.wav
0.992292,267500,S2,./data/set_a/__201106061104.wav
0.990833,268500,S1,./data/set_a/__201106061104.wav
0.992815,269000,S1,./data/set_a/__201106061104.wav
0.99947,270000,S2,./data/set_a/__201106061104.wav
0.99988,270500,S2,./data/set_a/__201106061104.wav
0.990014,271500,S2,./data/set_a/__201106061104.wav
0.952923,272000,S1,./data/set_a/__201106061104.wav
0.992873,272500,S1,./data/set_a/__201106061104.wav
0.986833,273000,S2,./data/set_a/__201106061104.wav
0.972535,274500,S2,./data/set_a/__201106061104.wav
0.999716,275000,S1,./data/set_a/__201106061104.wav
0.999991,275500,S1,./data/set_a/__201106061104.wav
0.999987,276000,S2,./data/set_a/__201106061104.wav
0.995192,277000,S1,./data/set_a/__201106061104.wav
0.968886,278000,S1,./data/set_a/__201106061104.wav
0.981375,279000,S1,./data/set_a/__201106061104.wav
0.998929,279500,S2,./data/set_a/__201106061104.wav
0.988612,281000,S2,./data/set_a/__201106061104.wav
0.980245,282000,S1,./data/set_a/__201106061104.wav
0.99958,282500,S1,./data/set_a/__201106061104.wav
0.941163,283000,S2,./data/set_a/__201106061104.wav
0.910203,283500,S2,./data/set_a/__201106061104.wav
0.972773,284500,S2,./data/set_a/__201106061104.wav
0.99839,285500,S1,./data/set_a/__201106061104.wav
0.999999,286500,S1,./data/set_a/__201106061104.wav
1.0,287000,S2,./data/set_a/__201106061104.wav
0.952563,287500,S1,./data/set_a/__201106061104.wav
0.966598,289000,S1,./data/set_a/__201106061104.wav
0.999963,290000,S1,./data/set_a/__201106061104.wav
0.996038,291000,S2,./data/set_a/__201106061104.wav
0.999997,291500,S1,./data/set_a/__201106061104.wav
0.942454,292000,S1,./data/set_a/__201106061104.wav
0.99915,292500,S1,./data/set_a/__201106061104.wav
0.95876,293000,S2,./data/set_a/__201106061104.wav
0.999994,293500,S1,./data/set_a/__201106061104.wav
0.999999,294000,S1,./data/set_a/__201106061104.wav
0.998747,294500,S2,./data/set_a/__201106061104.wav
0.982117,295500,S1,./data/set_a/__201106061104.wav
0.994638,296000,S2,./data/set_a/__201106061104.wav
0.999675,296500,S1,./data/set_a/__201106061104.wav
0.999678,297000,S1,./data/set_a/__201106061104.wav
0.999998,297500,S2,./data/set_a/__201106061104.wav
0.965418,298000,S1,./data/set_a/__201106061104.wav
0.978097,298500,S2,./data/set_a/__201106061104.wav
0.990469,299500,S2,./data/set_a/__201106061104.wav
0.978412,300000,S2,./data/set_a/__201106061104.wav
0.984969,300500,S2,./data/set_a/__201106061104.wav
0.917274,301000,S2,./data/set_a/__201106061104.wav
0.995071,301500,S1,./data/set_a/__201106061104.wav
0.977992,303000,S1,./data/set_a/__201106061104.wav
0.999892,305500,S1,./data/set_a/__201106061104.wav
0.997405,306500,S2,./data/set_a/__201106061104.wav
0.968554,307000,S1,./data/set_a/__201106061104.wav
0.998141,307500,S1,./data/set_a/__201106061104.wav
0.903904,308500,S2,./data/set_a/__201106061104.wav
0.992854,311500,S2,./data/set_a/__201106061104.wav
0.959954,313000,S2,./data/set_a/__201106061104.wav
0.939139,313500,S1,./data/set_a/__201106061104.wav
0.995574,315000,S1,./data/set_a/__201106061104.wav
0.996656,315500,S1,./data/set_a/__201106061104.wav
0.987701,316000,S1,./data/set_a/__201106061104.wav
0.999455,317500,S1,./data/set_a/__201106061104.wav
0.968973,319500,S2,./data/set_a/__201106061104.wav
0.938888,321000,S2,./data/set_a/__201106061104.wav
0.966834,321500,S2,./data/set_a/__201106061104.wav
0.925579,322000,S1,./data/set_a/__201106061104.wav
0.938261,322500,S2,./data/set_a/__201106061104.wav
0.999916,323000,S1,./data/set_a/__201106061104.wav
0.994545,323500,S2,./data/set_a/__201106061104.wav
0.962333,324000,S2,./data/set_a/__201106061104.wav
0.999966,324500,S1,./data/set_a/__201106061104.wav
0.996224,328000,S1,./data/set_a/__201106061104.wav
0.994546,328500,S2,./data/set_a/__201106061104.wav
0.981005,329000,S1,./data/set_a/__201106061104.wav
0.992677,330000,S2,./data/set_a/__201106061104.wav
0.919708,331000,S2,./data/set_a/__201106061104.wav
0.967318,331500,S1,./data/set_a/__201106061104.wav
0.988552,332000,S1,./data/set_a/__201106061104.wav
0.999307,332500,S1,./data/set_a/__201106061104.wav
0.981883,334000,S1,./data/set_a/__201106061104.wav
0.973368,334500,S1,./data/set_a/__201106061104.wav
0.999996,335000,S1,./data/set_a/__201106061104.wav
0.999999,336000,S1,./data/set_a/__201106061104.wav
0.999993,337500,S2,./data/set_a/__201106061104.wav
1.0,338000,S1,./data/set_a/__201106061104.wav
0.988855,338500,S1,./data/set_a/__201106061104.wav
0.971559,339000,S2,./data/set_a/__201106061104.wav
1.0,340000,S1,./data/set_a/__201106061104.wav
0.999131,341000,S2,./data/set_a/__201106061104.wav
0.995635,342000,S2,./data/set_a/__201106061104.wav
0.997657,342500,S1,./data/set_a/__201106061104.wav
0.999081,343000,S1,./data/set_a/__201106061104.wav
0.998173,344000,S1,./data/set_a/__201106061104.wav
0.999779,344500,S2,./data/set_a/__201106061104.wav
0.997703,345000,S2,./data/set_a/__201106061104.wav
0.999695,345500,S1,./data/set_a/__201106061104.wav
0.998626,346000,S2,./data/set_a/__201106061104.wav
0.970656,346500,S1,./data/set_a/__201106061104.wav
0.978749,347000,S2,./data/set_a/__201106061104.wav
0.979155,347500,S2,./data/set_a/__201106061104.wav
0.99999,348000,S2,./data/set_a/__201106061104.wav
0.999986,348500,S2,./data/set_a/__201106061104.wav
0.999979,349000,S1,./data/set_a/__201106061104.wav
0.999998,349500,S2,./data/set_a/__201106061104.wav
0.941298,350500,S2,./data/set_a/__201106061104.wav
1.0,351000,S1,./data/set_a/__201106061104.wav
0.992701,352000,S2,./data/set_a/__201106061104.wav
0.941765,352500,S1,./data/set_a/__201106061104.wav
0.999905,353000,S1,./data/set_a/__201106061104.wav
0.995344,353500,S2,./data/set_a/__201106061104.wav
0.952509,354000,S1,./data/set_a/__201106061104.wav
0.948178,354500,S2,./data/set_a/__201106061104.wav
0.982228,357000,S2,./data/set_a/__201106061104.wav
0.972006,358000,S2,./data/set_a/__201106061104.wav
0.962715,358500,S2,./data/set_a/__201106061104.wav
0.99826,359500,S2,./data/set_a/__201106061104.wav
0.983976,360500,S2,./data/set_a/__201106061104.wav
0.988927,362000,S1,./data/set_a/__201106061104.wav
0.946448,362500,S2,./data/set_a/__201106061104.wav
0.998814,364500,S1,./data/set_a/__201106061104.wav
0.999998,365500,S2,./data/set_a/__201106061104.wav
0.994985,368500,S2,./data/set_a/__201106061104.wav
0.914591,369000,S1,./data/set_a/__201106061104.wav
0.998907,369500,S2,./data/set_a/__201106061104.wav
0.99995,371500,S1,./data/set_a/__201106061104.wav
0.999976,372500,S1,./data/set_a/__201106061104.wav
0.999811,373500,S2,./data/set_a/__201106061104.wav
0.992585,374000,S2,./data/set_a/__201106061104.wav
0.965262,374500,S1,./data/set_a/__201106061104.wav
0.964426,375000,S1,./data/set_a/__201106061104.wav
0.990108,375500,S1,./data/set_a/__201106061104.wav
0.931762,376000,S1,./data/set_a/__201106061104.wav
0.939817,377000,S1,./data/set_a/__201106061104.wav
0.924984,378000,S2,./data/set_a/__201106061104.wav
0.994794,378500,S2,./data/set_a/__201106061104.wav
0.999808,380000,S1,./data/set_a/__201106061104.wav
0.925847,380500,S2,./data/set_a/__201106061104.wav
0.947484,383000,S2,./data/set_a/__201106061104.wav
0.99761,383500,S1,./data/set_a/__201106061104.wav
0.995243,384000,S2,./data/set_a/__201106061104.wav
0.970465,384500,S2,./data/set_a/__201106061104.wav
0.997938,385000,S1,./data/set_a/__201106061104.wav
0.999818,385500,S2,./data/set_a/__201106061104.wav
0.979091,386500,S2,./data/set_a/__201106061104.wav
0.987673,388000,S2,./data/set_a/__201106061104.wav
0.998611,388500,S1,./data/set_a/__201106061104.wav
0.959595,390000,S2,./data/set_a/__201106061104.wav
0.999075,390500,S2,./data/set_a/__201106061104.wav
0.983759,391000,S1,./data/set_a/__201106061104.wav
0.97646,391500,S1,./data/set_a/__201106061104.wav
0.973446,392500,S2,./data/set_a/__201106061104.wav
0.995562,393000,S2,./data/set_a/__201106061104.wav
0.964013,0,S2,./data/set_a/__201106061215.wav
0.968855,500,S2,./data/set_a/__201106061215.wav
0.984168,1500,S1,./data/set_a/__201106061215.wav
0.984645,2500,S2,./data/set_a/__201106061215.wav
0.917086,3000,S1,./data/set_a/__201106061215.wav
0.992815,3500,S2,./data/set_a/__201106061215.wav
0.96837,4000,S1,./data/set_a/__201106061215.wav
0.98959,4500,S1,./data/set_a/__201106061215.wav
0.999991,5500,S2,./data/set_a/__201106061215.wav
0.98076,6500,S1,./data/set_a/__201106061215.wav
0.939261,7000,S1,./data/set_a/__201106061215.wav
0.999997,7500,S2,./data/set_a/__201106061215.wav
0.999995,8000,S1,./data/set_a/__201106061215.wav
